-0.058853686	-0.014933544	0.110788815	0.1407375	0.22305554	0.02323171	0.13436072	0.030710533	0.0102489805	-0.14062989	-0.20975989	-0.03294731	0.02671679	-0.020140959	0.053225704	0.008607536	0.12480507	-0.15419368	0.023157135	0.1278923	-0.028486324	-0.03423226	-0.23131233	0.052133318	0.2998909	0.013236885	-0.107031934	-0.16047183	0.0058080554	0.1616211	-0.053659648	0.058179192	-0.11825905	0.24412711	0.0021902926	-0.16809002	0.16186512	-0.11223939	0.051674213	0.057091087	-0.025298484	0.116918296	-0.17697583	-0.10855226	0.04181234	-0.06576114	-0.0045163264	0.11590559	0.29338497	-0.019995693	0.083134204	-0.06240853	0.00992159	0.0004312811	0.025768394	0.14355288	-0.03266358	0.16623865	-0.015399931	0.06625693	-0.05775218	-0.10795116	0.13315988	0.053753987	0.21313381	0.11993939	0.038179338	0.122899994	-0.019473765	0.10547761	0.0014229533	-0.0038438614	0.049832977	0.0041634105	-0.11987607	0.1099736	-0.16825075	0.016989212	0.17535834	0.08056524	-0.11777717	-0.08198799	0.30655122	-0.18232594	0.08364959	-0.05888785	0.019336613	-0.048382204	-0.017788878	-0.09022428	0.13716342	0.05040638	0.09380484	0.023905907	-0.0936425	0.12907328	-0.29885808	-0.19112031	-0.3046723	0.18862237
-0.108486176	-0.044471152	0.004433818	0.09441555	0.11710765	-0.047667943	0.18426831	-0.0010960893	-0.049446616	-0.10778272	0.015574344	-0.055669557	-0.04989851	-0.08357602	-0.061960056	-0.048309356	0.061847284	-0.11645314	0.0046648025	0.03525267	-0.08754245	0.04165314	-0.09438123	-0.19469397	0.18962184	0.13217998	-0.12200241	-0.028847905	-0.05093383	0.14120819	0.00523175	0.12266128	-0.13335013	0.11474091	-0.097842894	-0.15127887	0.08430245	-0.07506639	0.056736335	0.08618613	-0.079180084	0.1857341	-0.18915586	-0.19301634	-0.00013532255	-0.07638547	-0.0033698862	0.18925995	0.2684775	-0.033366244	0.058822002	-0.09070836	0.04219777	0.046325244	0.13728836	0.09532356	-0.15160699	0.15914352	0.023182772	0.07722896	-0.24529402	0.018747773	0.24916402	0.12260825	0.08052091	0.06291481	-0.21505539	0.1187714	-0.039657973	0.033752393	0.13038404	0.17219651	0.065820344	-0.009276168	-0.03248625	0.118164584	-0.021439653	0.030837165	0.13137624	0.13457207	-0.099193156	-0.16885164	0.25846237	-0.11364081	-0.00032887232	-0.070744	-0.0071961856	-0.09777398	0.002472544	-0.07473251	0.24006921	-0.005844108	-0.016293168	-0.008202033	-0.07625745	0.09095718	-0.25071797	-0.16305427	-0.15214095	0.25381902
-0.1407711	-0.07928293	-0.040834278	0.21267194	0.11627127	0.052078653	0.10510605	-0.08085738	0.02576677	-0.16614226	0.054554604	-0.056577515	-0.023466561	0.02534655	-0.16501613	0.05830587	0.11292903	-0.11489747	-0.08994406	0.041085117	-0.09072432	-0.123966575	-0.15378876	0.07194487	0.16153014	-0.048895884	0.039063897	-0.16060905	-0.061049893	0.23201402	-0.0032363413	-0.0780821	-0.0050359834	0.068917796	-0.0048477277	0.021393716	0.07468339	-0.014437898	0.14988254	0.08045078	-0.13905273	-0.12957673	-0.24878198	-0.1698438	-0.056651518	-0.022170752	0.071947806	0.04185566	0.25564772	-0.021502716	0.091285445	-0.08272793	-0.013124397	0.03729587	0.06017659	0.022574296	-0.14543892	0.08354423	0.020170234	0.005842194	-0.098953895	-0.023117581	0.11612966	-0.043905176	0.15337655	-0.023437217	-0.0014479512	0.07588298	-0.074431255	0.07978151	-0.00039435495	0.099157184	0.096111424	0.07693971	0.13085961	0.061701357	-0.008236478	0.08464333	0.26603997	0.1612693	-0.0075052776	-0.026435524	0.27848846	-0.058645554	0.13389932	-0.17584513	-0.098674975	-0.04423185	-0.14422746	-0.18232815	0.13781801	0.042704415	-0.02684643	0.07321426	-0.086061515	0.18288675	-0.28679305	0.025692575	-0.2916612	0.14308289
-0.14012413	0.04019887	0.14384775	0.072766505	0.17614372	0.033543434	0.29477662	-0.1701795	-0.09406048	-0.044041496	-0.08745251	-0.22627005	0.07139753	-0.18890965	0.012193824	-0.08679969	0.023196876	-0.12447453	0.10277631	0.14161944	-0.017658852	-0.035268802	-0.061864164	-0.09509199	0.20350304	0.11482316	-0.13702928	-0.041438155	0.03475112	0.1785945	0.070687346	0.12751694	-0.05473258	0.015523388	-0.033361692	0.0005922124	0.183062	-0.08192323	0.12582241	0.105133094	-0.15813082	0.09893618	-0.2514119	-0.08508858	0.025746515	-0.12599118	0.043599032	0.08136424	0.2839337	-0.102242686	0.17372857	-0.19395868	0.15947993	0.074214354	0.14244337	0.101425156	-0.06611817	0.11294163	-0.011970764	0.060412884	0.016637508	-0.092564106	0.26502907	0.11831764	0.11769862	0.063075535	-0.015913086	0.0692008	-0.077357925	0.057553824	0.0005039483	0.113958955	0.043034747	0.004548095	-0.09688483	0.011443771	-0.029092183	0.09389744	0.11784337	0.028647596	-0.027107378	-0.24081483	0.3777406	0.011103256	0.064308316	0.083962664	0.016761579	-0.12852405	-0.16478792	-0.13641712	0.18540438	-0.031428866	0.09207909	-0.08649772	-0.092668466	0.15233284	-0.0484075	-0.11919	-0.25487557	0.11098696
-0.13355227	-0.051466584	0.13123997	0.16430423	0.15353423	-0.0481161	0.11357648	0.006031669	-0.039662547	-0.036052097	-0.117037684	-0.16679357	0.070530266	0.014736843	-0.048803255	0.014691498	0.12945335	-0.11583379	0.04223874	-0.023130802	-0.003117086	0.054178283	-0.14842284	-0.0073405234	0.080070704	0.014113755	-0.08998258	-0.07040744	0.048547845	0.19170675	0.0140722515	0.040173154	-0.09047399	0.04765161	0.029761026	-0.0073444713	0.18428281	0.027832456	-0.00016648285	0.14298894	0.017845338	-0.026444813	-0.21246478	-0.18468326	0.21127997	-0.042974196	0.09616755	0.071968704	0.19332784	-0.147624	0.16433862	-0.17295188	0.07908474	0.09649965	0.027609723	-0.18121533	-0.08853177	0.08124022	0.08513712	-0.10957602	-0.05498519	0.032571126	0.20949449	0.03366936	0.10126393	-0.046765056	-0.032235615	0.002504164	-0.01704423	-0.10587366	-0.005758371	0.052907724	-0.014549236	0.10282661	0.20321348	0.077496395	-0.15523309	-0.0094348425	0.118428655	0.27344337	-0.02065015	0.014232725	0.22915266	-0.15517174	0.08905669	-0.09724544	0.015890025	-0.042160857	0.009665826	-0.19947694	0.20950852	-0.047162145	-0.09123796	0.034624916	0.097499125	0.097912	-0.091834426	-0.067498714	-0.13218004	0.17420205
-0.04984016	0.019885391	0.061771095	0.11533551	0.1822389	-0.019868832	0.14296181	0.025255747	0.10198926	-0.10101209	-0.15391321	-0.14198801	-0.11922211	0.03991547	-0.024499787	0.092328	0.1326696	-0.055438288	0.06660688	0.17615727	-0.059207007	-0.04534282	-0.14382966	-0.0007427987	0.06409219	-0.07667245	0.07722872	0.012945299	-0.10451661	0.19657095	0.094679065	0.0612047	-0.03996945	0.08756208	-0.00794493	-0.15540126	-0.03647346	-0.07831306	0.055795535	0.067021616	-0.0069025834	0.055909205	-0.27529988	-0.2103577	-0.0481849	0.043728013	0.29131848	0.16174838	0.06716219	-0.015089489	0.09768231	-0.109297335	-0.002185387	0.06114855	0.053145744	-0.043744773	-0.018791927	0.019495813	0.09223817	-0.09569401	-0.04052424	0.061698716	0.08896556	-0.080159225	0.024403831	-0.046960883	-0.0023960967	0.05673152	0.138611	-0.0022524614	0.014974719	0.07625956	0.16213007	-0.094980426	0.17764762	0.073495865	-0.045567457	-0.08618256	0.16212347	0.12790938	0.045179516	-0.06222245	0.23731896	-0.24725954	0.21413432	-0.09082566	0.0649975	-0.043765217	-0.0610585	-0.070276104	0.27571714	0.051513314	-0.09706157	0.16492522	0.09224342	0.021894207	-0.14980747	-0.13094142	-0.16094853	0.15881346
-0.17751387	0.24580105	-0.02733014	0.081014015	0.22460629	0.08470849	-0.053833812	-0.012375324	-0.06731818	-0.04869411	0.03363214	-0.41040778	-0.22987695	-0.07896834	-0.03629571	0.10212971	0.04377481	-0.15457456	-0.017106855	-0.054491397	0.13344957	0.16682816	-0.045626614	0.01918474	0.20995907	0.005285495	0.10784295	-0.0825059	0.032991726	0.2648565	-0.013948519	0.013379697	-0.081208706	0.13280182	0.022738378	-0.029711042	-0.09173314	-0.046158936	0.053746354	0.12268989	-0.03937486	-0.031167654	-0.22929604	-0.033889655	0.109284624	-0.06493114	0.028840004	0.04316001	0.10280659	-0.19890243	0.097027935	-0.13328728	0.08835183	-0.11760331	0.10863278	0.070014715	-0.027909331	-0.10373504	0.00046222133	-0.053082697	-0.12868401	0.038607124	0.19608398	0.0061319014	0.12827839	-0.037868783	-0.255814	0.2214881	0.16099681	-0.082246006	0.059934303	0.253027	-0.008709736	0.06446376	-0.029496677	-0.016660288	-0.04105183	-0.08247672	0.19393331	0.049385685	-0.10253424	-0.017424287	0.3299467	-0.17825101	0.31752294	0.029961174	-0.18431652	0.014780626	-0.19353697	-0.039078638	0.16210712	-0.042060174	-0.06827579	0.123906225	0.097465396	-0.008397465	-0.14825413	0.029283354	-0.1381077	0.103432015
-0.09997163	-0.011792857	0.051444165	0.18452759	0.18458138	0.08269254	0.21586636	-0.11970999	0.0660105	-0.027645467	-0.110039376	-0.22882907	0.013567398	-0.06725571	-0.0327367	-0.037541613	0.11579031	-0.24301623	-0.031451624	0.025185265	-0.08738863	-0.0701939	-0.042039216	-0.062334772	0.17793876	0.06380686	-0.06079674	-0.1731452	-0.037000794	0.09583738	-0.18813497	0.040064912	-0.040801365	0.08656855	-0.09915958	-0.009798213	0.06180566	-0.06173141	0.10425136	0.025694076	0.051822845	0.13816151	-0.1814658	-0.062265117	0.09253008	-0.020971859	-0.009462579	0.114192925	0.21586464	-0.04095483	0.030889817	-0.0356891	0.15010428	0.01290037	0.08384049	0.0017118875	-0.08654745	0.11438034	0.027661745	-0.056779902	-0.048372574	-0.11824282	0.22786662	0.06284089	0.23922777	-0.028704489	0.022717886	0.030866994	-0.020551076	0.12208433	-0.06302515	-0.015429865	0.035497177	-0.059489716	-0.01614868	0.010846122	-0.11961712	0.07873214	0.13559547	0.12357763	-0.1250412	-0.18665293	0.37644175	-0.02877283	0.19791114	0.040093526	-0.06840599	-0.0656785	-0.27326393	-0.18736434	0.31242764	-0.0041239243	0.008008196	0.09833099	-0.08882205	0.02809871	-0.044912186	-0.12332946	-0.19571581	0.21717408
-0.011892189	0.063228376	0.106475756	-0.01621041	0.25362867	0.029696366	0.06686218	0.027058993	-0.0033021076	-0.054450963	0.07477462	-0.2980566	-0.098458104	-0.13007724	-0.10450065	0.25834054	0.07464947	-0.09141023	0.013380434	0.16258243	-0.001750725	-0.07321186	-0.07346918	-0.02055092	0.09555436	0.10808537	-0.010005425	-0.00019836106	0.025032382	0.25661963	0.050237145	-0.13895522	-0.2050901	0.023057941	0.034364454	-0.16732016	0.057282515	-0.106081605	0.14348592	0.13380821	0.00037620016	0.021676676	-0.23809373	-0.3270664	0.00076138513	0.06745233	0.062639095	0.017274806	0.12005752	-0.21484403	0.23743236	-0.0780503	-0.004509696	0.013178434	0.07296712	0.13063632	0.11858455	-0.06064457	0.04855152	0.002090437	-0.08057842	0.061516352	0.17423575	-0.08974328	-0.032487884	0.09141115	-0.17388315	0.027508149	-0.029977076	0.16143112	-0.038146716	0.26711303	0.13764685	0.034849398	0.046255033	0.08791601	-0.028558975	-0.093602985	0.15288858	0.17715369	-0.060333468	-0.18732367	0.3527411	-0.17060517	0.14881133	0.10510477	-0.011390323	0.08791103	-0.059651192	-0.20262568	0.10543864	0.10683858	-0.017624814	0.07270877	0.044302274	-0.08747594	-0.04586192	0.03875414	-0.07104044	0.11534035
-0.13937333	0.05135412	0.12254828	0.18058307	0.111999184	-0.046358187	0.09392	-0.012657663	-0.01973458	-0.06945103	-0.034168683	-0.20547728	-0.15264948	0.07836497	-0.031479802	0.05603174	0.19818088	-0.16977307	-0.2772671	-0.029869022	0.032355253	-0.08337505	-0.14319707	-0.056000996	0.043749824	-0.1317569	0.010124069	0.10576343	0.08024747	0.08134274	-0.046189282	0.12669343	-0.067841366	0.14205872	-0.029422037	0.025685286	0.096241	-0.061724667	-0.032235615	-0.08760192	-0.03117377	-0.049434565	-0.3575513	-0.09538186	0.10361011	0.014325921	0.05037657	0.09156303	0.04020914	0.08856321	0.022849647	-0.13150841	0.0036702561	-0.070048414	0.017195113	-0.0060760523	0.062265668	0.1407681	0.078857675	-0.10889524	0.099754296	0.08643708	0.22980265	-0.06768576	0.14899176	-0.09368651	-0.02630718	0.05542169	0.06877315	-0.042953264	-0.12491055	0.044293024	-0.04943294	0.08724529	0.19460638	0.08457513	-0.188649	-0.06625756	0.19715612	0.30421105	-0.0145882275	0.004073921	0.15407082	-0.39738432	0.057164736	-0.05051825	0.09922195	0.01601539	-0.095783904	-0.04057777	0.28881815	-0.0058156843	-0.15432197	0.12080487	0.095168106	0.28207597	-0.12240851	-0.05141495	-0.110394716	0.256959
